OPENSFM_TRACKS_VERSION_v2
02.jpg	1231	3232	0.300609	0.198407	0.00206516	80	74	59	-1	-1
02.jpg	1230	2698	-0.454931	0.0349783	0.00159747	255	253	234	-1	-1
02.jpg	1228	4586	-0.449118	-0.142693	0.00774076	24	28	29	-1	-1
02.jpg	1225	3011	-0.101516	0.215579	0.00187575	176	156	129	-1	-1
02.jpg	1297	4366	-0.477715	-0.00402755	0.00502195	52	57	51	-1	-1
02.jpg	1224	1156	-0.225823	-0.209812	0.0010972	204	191	182	-1	-1
02.jpg	1317	4604	-0.287793	-0.176137	0.00797386	253	244	228	-1	-1
02.jpg	1223	3945	-0.257057	-0.23098	0.00314073	44	35	26	-1	-1
02.jpg	1222	1147	-0.448536	-0.23547	0.00109502	205	234	212	-1	-1
02.jpg	1220	1537	-0.441262	-0.0443076	0.00119302	188	172	151	-1	-1
02.jpg	1428	2061	-0.256004	-0.203026	0.00131228	38	28	27	-1	-1
02.jpg	1217	4441	-0.427129	-0.280481	0.00572488	249	233	217	-1	-1
02.jpg	1216	4584	0.431284	0.150391	0.00772558	224	207	182	-1	-1
02.jpg	1214	4325	-0.165404	-0.313361	0.0047949	58	52	53	-1	-1
02.jpg	1213	3187	-0.440824	-0.0387207	0.00202902	35	27	24	-1	-1
02.jpg	1210	2259	-0.490883	-0.21388	0.00139973	238	255	245	-1	-1
02.jpg	1454	3128	-0.279005	-0.00705639	0.00197739	184	170	159	-1	-1
02.jpg	1206	4541	0.468948	-0.063038	0.00658122	18	14	13	-1	-1
02.jpg	1204	2781	-0.284224	0.0157982	0.00163806	253	242	218	-1	-1
02.jpg	1203	2282	-0.474531	-0.22215	0.0014146	117	146	115	-1	-1
02.jpg	1202	2946	-0.317727	0.187347	0.00179125	209	205	194	-1	-1
02.jpg	1200	4124	-0.255114	-0.141366	0.00375813	74	64	60	-1	-1
02.jpg	1197	3751	0.0209729	-0.0627675	0.00267745	54	46	41	-1	-1
02.jpg	1193	4647	0.432782	-0.00742075	0.00891237	254	240	213	-1	-1
02.jpg	1191	2433	-0.0617291	0.245003	0.00148639	162	146	121	-1	-1
02.jpg	1255	2014	0.313301	-0.341866	0.00130067	98	94	84	-1	-1
02.jpg	1190	3698	-0.442897	0.00648686	0.00260796	242	230	204	-1	-1
02.jpg	1392	4627	-0.424505	0.234787	0.00840844	69	58	54	-1	-1
02.jpg	1189	2109	-0.402702	0.0184516	0.00132494	149	132	118	-1	-1
02.jpg	1208	658	-0.0781684	0.0797517	0.000993241	252	242	228	-1	-1
02.jpg	1188	1755	-0.414768	-0.217829	0.00124102	159	179	167	-1	-1
02.jpg	1187	1155	0.0286621	0.0216745	0.00109712	121	102	88	-1	-1
02.jpg	1185	4646	0.432782	-0.00742075	0.00891237	254	240	213	-1	-1
02.jpg	1182	1412	-0.438383	-0.0103161	0.00116056	41	34	26	-1	-1
02.jpg	1473	4410	-0.0685405	0.0368493	0.00534835	254	255	254	-1	-1
02.jpg	1179	1695	-0.356241	-0.0853318	0.00122836	244	229	208	-1	-1
02.jpg	1178	4168	-0.347564	-0.0151175	0.0039492	87	68	49	-1	-1
02.jpg	1177	1848	0.343328	0.139014	0.00126014	208	193	166	-1	-1
02.jpg	1175	3249	0.444756	0.0101156	0.00208088	148	135	125	-1	-1
02.jpg	1236	3563	-0.367741	0.10849	0.00246237	216	202	176	-1	-1
02.jpg	1173	4837	-0.0544103	0.00804138	0.0354123	245	233	216	-1	-1
02.jpg	1171	4778	0.106982	0.0945631	0.0156245	188	176	167	-1	-1
02.jpg	1170	4816	-0.349034	-0.116821	0.02117	17	13	14	-1	-1
02.jpg	1169	2796	-0.484508	-0.14098	0.00164268	196	221	189	-1	-1
02.jpg	1167	3569	-0.4674	0.044341	0.0024722	139	164	147	-1	-1
02.jpg	1165	143	0.110166	0.0482678	0.000904172	247	232	211	-1	-1
02.jpg	1163	3777	-0.0189168	0.034608	0.00272111	254	255	250	-1	-1
02.jpg	1162	3125	-0.412638	0.220096	0.00197494	244	233	209	-1	-1
02.jpg	1160	4672	0.0132589	0.0540085	0.00986783	62	60	63	-1	-1
02.jpg	1158	2338	0.0649422	0.0372958	0.00143955	157	138	120	-1	-1
02.jpg	1157	3258	-0.398825	-0.304453	0.00209243	243	232	210	-1	-1
02.jpg	1156	972	-0.0728105	0.0486122	0.00105314	254	250	238	-1	-1
02.jpg	1172	4416	-0.06838	0.144449	0.00537889	236	220	203	-1	-1
02.jpg	1155	4387	-0.132778	0.0612036	0.00515942	93	77	61	-1	-1
02.jpg	1153	2873	0.437201	0.151035	0.0016983	211	199	173	-1	-1
02.jpg	1151	2985	-0.280801	-0.193991	0.0018363	231	216	185	-1	-1
02.jpg	1150	1674	0.118368	0.109479	0.00122319	130	126	123	-1	-1
02.jpg	1148	3586	0.000525057	-0.00461078	0.00248858	255	255	255	-1	-1
02.jpg	1146	1650	0.0589649	0.0480832	0.00121711	171	149	137	-1	-1
02.jpg	1144	1527	-0.461731	-0.223516	0.00119152	187	197	163	-1	-1
02.jpg	1143	1873	-0.39165	-0.354319	0.00126469	181	171	147	-1	-1
02.jpg	1141	2060	-0.317791	0.169252	0.00131205	142	135	131	-1	-1
02.jpg	1269	2778	-0.462728	0.0103299	0.00163624	54	58	44	-1	-1
02.jpg	1140	4338	-0.441425	-0.0160021	0.00485576	40	29	23	-1	-1
02.jpg	1139	4232	0.414219	-0.0204941	0.00428825	55	44	32	-1	-1
02.jpg	1138	3457	0.488201	-0.0902209	0.00235102	231	221	197	-1	-1
02.jpg	1137	4169	-0.347564	-0.0151175	0.0039492	87	68	49	-1	-1
02.jpg	1136	4826	-0.288185	0.0905828	0.0252573	219	202	177	-1	-1
02.jpg	1166	2951	0.335005	-0.199454	0.00179892	235	216	184	-1	-1
02.jpg	1135	4756	-0.258006	-0.190524	0.0132938	47	39	37	-1	-1
02.jpg	1134	4210	-0.36589	-0.0838531	0.00415136	241	234	215	-1	-1
02.jpg	1133	2131	0.118286	0.0514596	0.001335	250	248	236	-1	-1
02.jpg	1131	4301	0.327772	0.172178	0.004728	138	129	112	-1	-1
02.jpg	1129	3809	0.0844958	0.0681553	0.00281906	91	86	84	-1	-1
02.jpg	1126	4047	-0.350453	-0.0843192	0.00339779	245	235	222	-1	-1
02.jpg	1125	2967	-0.108831	0.0302514	0.00181751	254	254	246	-1	-1
02.jpg	1124	1621	-0.212277	-0.134197	0.00121172	225	210	195	-1	-1
02.jpg	1122	4759	0.0979647	0.0345816	0.0138237	254	255	247	-1	-1
02.jpg	1121	4660	0.0719137	0.137163	0.00947174	247	239	229	-1	-1
02.jpg	1120	1976	-0.472161	0.00810367	0.00129012	190	207	188	-1	-1
02.jpg	1119	1164	-0.0997242	0.0334845	0.0010992	255	250	240	-1	-1
02.jpg	1117	4315	-0.392495	-0.0160212	0.00475684	89	72	52	-1	-1
02.jpg	1113	3801	-0.467123	-0.162526	0.00280881	34	39	34	-1	-1
02.jpg	1111	4271	-0.0841905	0.0159158	0.00454002	255	255	252	-1	-1
02.jpg	1109	4496	0.310748	0.0916556	0.00622021	206	188	174	-1	-1
02.jpg	1106	1817	-0.225748	0.192843	0.00125292	226	215	198	-1	-1
02.jpg	1104	2752	-0.21893	-0.33969	0.00161737	157	165	142	-1	-1
02.jpg	1103	1890	0.185373	0.204332	0.0012673	143	121	102	-1	-1
02.jpg	1102	4229	-0.31608	-0.146509	0.00427284	203	187	172	-1	-1
02.jpg	1100	1737	0.162161	0.15432	0.00123785	24	24	25	-1	-1
02.jpg	1282	3346	-0.385405	-0.0650509	0.00220167	85	74	72	-1	-1
02.jpg	1099	4397	-0.484544	0.0497804	0.00522864	30	37	30	-1	-1
02.jpg	1098	3024	-0.440792	-0.250651	0.00188896	189	242	219	-1	-1
02.jpg	1096	4430	-0.320592	-0.101052	0.0055261	139	129	117	-1	-1
02.jpg	1095	2145	0.247501	0.202332	0.00134114	169	150	123	-1	-1
02.jpg	1094	1781	-0.451872	-0.20147	0.00124631	112	137	122	-1	-1
02.jpg	1090	4411	-0.29335	-0.267108	0.00535262	61	52	45	-1	-1
02.jpg	1088	4693	0.284736	0.139185	0.0103347	93	79	68	-1	-1
02.jpg	1323	3073	-0.440135	-0.359802	0.0019348	207	201	179	-1	-1
02.jpg	1087	3754	-0.422834	0.0831737	0.00268109	104	90	79	-1	-1
02.jpg	1476	2480	0.443529	-0.0274071	0.00150866	190	173	155	-1	-1
02.jpg	1086	3780	0.421095	-0.0268254	0.00273134	203	182	155	-1	-1
02.jpg	1083	1987	-0.0668679	0.0522681	0.00129221	255	253	243	-1	-1
02.jpg	1369	3722	0.23487	-0.184778	0.00264211	38	31	25	-1	-1
02.jpg	1082	248	0.0756905	0.150436	0.000922976	254	251	237	-1	-1
02.jpg	1081	2492	-0.451292	-0.081339	0.0015129	255	238	192	-1	-1
02.jpg	1078	4449	0.324331	-0.265792	0.00579497	40	32	24	-1	-1
02.jpg	1077	2926	-0.482208	-0.202091	0.00175343	93	97	88	-1	-1
02.jpg	1076	2664	-0.0304196	0.0378362	0.00158446	174	160	148	-1	-1
02.jpg	1075	2056	0.468586	0.0434977	0.00131141	70	50	36	-1	-1
02.jpg	1074	2430	-0.484173	-0.0658477	0.00148518	236	225	206	-1	-1
02.jpg	1073	4031	0.322033	-0.23996	0.00333985	52	41	35	-1	-1
02.jpg	1072	1540	0.274524	0.253649	0.0011937	179	164	139	-1	-1
02.jpg	1068	3210	0.302179	0.263867	0.00204897	163	147	125	-1	-1
02.jpg	1067	2234	-0.46219	-0.141444	0.00138313	178	210	185	-1	-1
02.jpg	1065	4317	-0.444605	-0.111719	0.00476733	38	38	38	-1	-1
02.jpg	1064	4706	-0.476034	0.0509742	0.0108211	88	99	88	-1	-1
02.jpg	1060	1883	-0.431078	0.00188562	0.00126635	71	57	47	-1	-1
02.jpg	1058	978	0.0392162	0.0295011	0.00105507	154	132	111	-1	-1
02.jpg	1055	4277	-0.399696	0.00986978	0.00458623	140	126	112	-1	-1
02.jpg	1054	1275	-0.118625	0.0447437	0.0011217	255	252	247	-1	-1
02.jpg	1051	2307	-0.0568162	0.272059	0.00142531	169	154	129	-1	-1
02.jpg	1050	2580	-0.468112	0.11833	0.00155194	50	36	35	-1	-1
02.jpg	1049	4393	0.45168	-0.141536	0.00521972	160	148	135	-1	-1
02.jpg	1047	886	-0.457508	-0.126564	0.00103296	154	159	142	-1	-1
02.jpg	1046	4516	0.320455	-0.181935	0.00629353	82	69	68	-1	-1
02.jpg	1045	4710	-0.415378	-0.320444	0.0109522	253	226	183	-1	-1
02.jpg	1418	3962	-0.492967	-0.0135739	0.00316687	254	254	233	-1	-1
02.jpg	1044	566	0.180145	0.252691	0.000977819	172	154	131	-1	-1
02.jpg	1245	4339	-0.468714	-0.0774056	0.00485665	26	18	16	-1	-1
02.jpg	1107	4361	0.115756	0.0576288	0.00499749	77	78	77	-1	-1
02.jpg	1043	4783	-0.273843	-0.25293	0.0161764	49	38	32	-1	-1
02.jpg	1039	4187	-0.00396049	-0.0413061	0.00402811	99	86	78	-1	-1
02.jpg	1276	2592	-0.433575	-0.300609	0.00155476	54	43	33	-1	-1
02.jpg	1063	4179	0.336616	0.139663	0.00399341	125	116	110	-1	-1
02.jpg	1035	3066	-0.491771	-0.124945	0.00192354	245	251	212	-1	-1
02.jpg	1034	1660	-0.464783	-0.0629344	0.00121964	205	196	175	-1	-1
02.jpg	1033	4365	-0.477715	-0.00402755	0.00502195	52	57	51	-1	-1
02.jpg	1032	1539	-0.123494	0.154791	0.00119357	90	78	67	-1	-1
02.jpg	1029	2302	0.0305535	-0.0534281	0.00142391	49	36	32	-1	-1
02.jpg	1028	3421	-0.0603818	0.0255601	0.00230575	128	111	97	-1	-1
02.jpg	1026	4036	-0.425581	-0.305255	0.00336553	248	235	218	-1	-1
02.jpg	1024	2742	0.340074	0.141507	0.00161339	87	80	75	-1	-1
02.jpg	1023	2478	-0.445812	-0.243619	0.00150747	65	76	70	-1	-1
02.jpg	1022	3732	-0.455586	-0.199085	0.00265328	104	121	113	-1	-1
02.jpg	1019	3417	-0.420898	-0.192304	0.00229718	222	243	211	-1	-1
02.jpg	1355	1778	-0.362904	0.0506891	0.00124547	247	233	207	-1	-1
02.jpg	1018	2645	-0.383232	-0.0469167	0.00157611	87	81	81	-1	-1
02.jpg	1016	4353	-0.307875	0.153306	0.00496262	70	60	58	-1	-1
02.jpg	1015	1311	-0.491145	0.0448576	0.00113396	150	162	152	-1	-1
02.jpg	1014	2591	-0.433575	-0.300609	0.00155476	54	43	33	-1	-1
02.jpg	1013	3067	-0.440601	0.121548	0.0019244	31	25	25	-1	-1
02.jpg	1400	2013	-0.0353476	0.1649	0.00130054	51	51	50	-1	-1
02.jpg	1010	3559	-0.350343	-0.0695245	0.00245898	208	195	178	-1	-1
02.jpg	1009	352	-0.400833	-0.302989	0.000942679	246	233	216	-1	-1
02.jpg	1008	1006	-0.173048	-0.177533	0.00106076	58	40	36	-1	-1
02.jpg	1007	3144	0.111711	0.0164405	0.00198841	83	76	69	-1	-1
02.jpg	1005	3020	-0.474676	0.0705878	0.0018853	103	109	96	-1	-1
02.jpg	1004	2540	0.0440508	0.0239846	0.00153148	241	232	214	-1	-1
02.jpg	1003	1853	0.347753	-0.0543416	0.0012607	159	145	133	-1	-1
02.jpg	1000	445	-0.238683	-0.214255	0.000957672	73	60	52	-1	-1
02.jpg	999	1629	-0.449156	-0.241073	0.00121384	213	248	228	-1	-1
02.jpg	1114	1548	-0.40351	-0.301275	0.00119488	90	77	66	-1	-1
02.jpg	998	2907	-0.392355	-0.211553	0.00172973	226	211	192	-1	-1
02.jpg	997	4637	-0.393155	-0.12052	0.00871393	32	28	27	-1	-1
02.jpg	992	4485	0.338974	-0.0633158	0.0061352	197	181	158	-1	-1
02.jpg	991	1142	-0.432044	-0.0472572	0.00109202	212	198	173	-1	-1
02.jpg	990	2518	0.467943	-0.367641	0.00152206	215	201	178	-1	-1
02.jpg	987	2784	-0.488441	-0.194737	0.00163806	25	33	22	-1	-1
02.jpg	986	1920	-0.0633538	0.205288	0.00127449	193	178	149	-1	-1
02.jpg	1002	1310	-0.491145	0.0448576	0.00113396	150	162	152	-1	-1
02.jpg	985	3376	-0.054093	0.11207	0.00225278	106	94	78	-1	-1
02.jpg	983	3431	0.0314761	-0.0624989	0.00231937	49	41	39	-1	-1
02.jpg	1265	3843	-0.443183	-0.00262347	0.00292757	98	82	66	-1	-1
02.jpg	981	2411	-0.21237	-0.213393	0.00147588	59	47	44	-1	-1
02.jpg	1380	4160	-0.263274	-0.133971	0.0039269	231	211	187	-1	-1
02.jpg	977	2746	-0.442038	-0.213972	0.00161568	75	107	83	-1	-1
02.jpg	976	1355	0.471904	-0.310698	0.00114523	98	89	81	-1	-1
02.jpg	1300	2144	0.247501	0.202332	0.00134114	169	150	123	-1	-1
02.jpg	975	2783	-0.488441	-0.194737	0.00163806	25	33	22	-1	-1
02.jpg	974	2643	0.227106	-0.322264	0.00157489	20	15	13	-1	-1
02.jpg	973	1460	-0.471883	-0.136972	0.00117629	175	178	161	-1	-1
02.jpg	1453	1642	0.00843006	0.0377212	0.00121594	143	125	111	-1	-1
02.jpg	971	2121	-0.183009	-0.171215	0.00132905	201	191	182	-1	-1
02.jpg	970	3012	-0.101516	0.215579	0.00187575	176	156	129	-1	-1
02.jpg	1070	1844	0.179471	0.280474	0.00125854	181	165	138	-1	-1
02.jpg	967	3598	-0.24951	-0.230605	0.00250104	254	252	231	-1	-1
02.jpg	1241	4549	-0.438808	-0.0915658	0.00671649	54	49	53	-1	-1
02.jpg	965	2523	0.0607363	0.0332394	0.00152417	254	251	240	-1	-1
02.jpg	964	1377	0.132011	0.252728	0.00115162	171	155	132	-1	-1
02.jpg	1292	3294	0.432463	-0.0911911	0.00213167	243	232	202	-1	-1
02.jpg	963	2252	-0.0166655	0.0679759	0.00139649	138	127	122	-1	-1
02.jpg	962	2883	-0.196795	0.109003	0.00170533	174	162	150	-1	-1
02.jpg	961	2968	-0.108831	0.0302514	0.00181751	254	254	246	-1	-1
02.jpg	960	4044	-0.439967	-0.0652	0.00338892	54	41	32	-1	-1
02.jpg	959	2635	-0.416829	0.226895	0.00157158	158	147	136	-1	-1
02.jpg	958	4579	0.39774	0.158494	0.00761038	136	130	116	-1	-1
02.jpg	957	2617	-0.390154	-0.0566745	0.00156495	29	25	23	-1	-1
02.jpg	956	3153	-0.440234	-0.141096	0.00199309	23	28	24	-1	-1
02.jpg	1232	2891	-0.176061	0.156181	0.00171517	58	51	42	-1	-1
02.jpg	955	4200	-0.0658192	0.0169397	0.00408446	250	248	237	-1	-1
02.jpg	1306	4424	-0.245409	0.152058	0.00544595	242	230	208	-1	-1
02.jpg	953	2691	-0.451285	-0.047982	0.00159502	142	129	112	-1	-1
02.jpg	951	3145	-0.476735	-0.20379	0.00199	242	254	232	-1	-1
02.jpg	950	4312	-0.237958	-0.316365	0.00475037	249	228	205	-1	-1
02.jpg	1038	1493	0.478118	0.114874	0.00118549	189	176	160	-1	-1
02.jpg	972	2852	-0.44942	-0.00265566	0.00168266	255	250	221	-1	-1
02.jpg	949	1507	0.255617	-0.334784	0.00118848	170	156	144	-1	-1
02.jpg	947	4267	-0.0823215	0.0877973	0.00453522	28	27	25	-1	-1
02.jpg	943	3668	-0.481856	-0.126249	0.00256268	240	254	239	-1	-1
